1,1000,0.9581258196234703
2,2000,0.8849489129185677
3,3000,0.813999626815319
4,4000,0.747332391679287
5,5000,0.68619071829319
6,6000,0.6300546135902405
7,7000,0.5784846338033676
8,8000,0.5314150462150574
