1,1000,0.15899657821655275
2,2000,0.27327994656562804
3,3000,0.23176581597328186
4,4000,0.25860864877700807
5,5000,0.32750219893455507
6,6000,0.26503779673576355
7,7000,0.19786883020401
8,8000,0.40931486058235167
