1,1000,0.002258520841598511
2,2000,0.0024442188739776612
3,3000,0.002352741003036499
4,4000,0.00284270977973938
5,5000,0.0029923183917999266
6,6000,0.0025551621913909913
7,7000,0.002185817241668701
8,8000,0.0033957273960113525
